Forecast_Return,Sentiment,Volatility,Max_Drawdown,Beta,Forecast_Signal,Sentiment_Signal,Risk_Signal,Composite_Score,Recommendation,Date,Actual_Return,Ticker,Strategy_Return,Strategy_Equity,BuyHold_Equity
0.035024207,0.0,0.350628131205557,-0.34047145309090865,2.011825560731803,0.5322031354625341,0.0,0.8781552153578948,0.09047052465968808,HOLD,2026-02-13,-0.0121932140729876,CAT,0.0,0.7196189146363942,2.259347059038083
-0.014533583,0.0,0.35120251587746665,-0.34047145309090865,2.015217602523329,0.09080909105645563,0.0,0.8800856463563693,-0.13061258374304607,HOLD,2026-02-17,-0.0167242896701093,CAT,0.0,0.7196189146363942,2.2215610843574205
-0.026704881,0.0,0.35403429938220576,-0.34047145309090865,1.9650517870652902,-0.017596438122541636,0.0,0.8720605262235092,-0.18321032430597267,HOLD,2026-02-18,0.0113835684015808,CAT,0.0,0.7196189146363942,2.246850376919493
-0.031280417,0.0,0.3522248600334231,-0.34047145309090865,2.0265831655691393,-0.05834915006481367,0.0,0.8849189592572733,-0.2061583668838615,SELL,2026-02-19,-0.0010388423609883,CAT,0.0010388423609883,0.720366485248687,2.2445162535691465
-0.03891011,0.0,0.3524758115985269,-0.34047145309090865,2.0362410929132726,-0.126304178948199,0.0,0.8879066011708446,-0.24073340970826845,SELL,2026-02-20,-0.0043041154520607,CAT,0.0043041154520607,0.7234670257689925,2.234855596479758
-0.039703477,0.0,0.3523013791162723,-0.34047145309090865,2.0900238355951206,-0.1333704236057658,0.0,0.8893319607878121,-0.2445516039604453,SELL,2026-02-23,0.0155459217932112,CAT,-0.0155459217932112,0.7122200639664206,2.269598486801753
-0.048333112,0.0,0.3526194761862541,-0.34047145309090865,2.1115952896173873,-0.2102315890128239,0.0,0.8899083779815573,-0.28309747010272346,SELL,2026-02-24,-0.0021087760988256,CAT,0.0021087760988256,0.713721976614417,2.2648124117588546
-0.058152545,0.0,0.3526223259277422,-0.34047145309090865,2.0599157551903224,-0.29768987247632206,0.0,0.8771280413490847,-0.324270544507978,SELL,2026-02-25,-0.0178447986095804,CAT,0.0178447986095804,0.726458201550333,2.2243972903825395
-0.067638114,0.0,0.3557418140912754,-0.34047145309090865,2.104601738081282,-0.3821745451060523,0.0,0.8938361001767364,-0.36985449258837344,SELL,2026-02-26,-0.0134141702465425,CAT,0.0134141702465425,0.7362030355429262,2.1945588464334005
-0.078228116,0.0,0.3557506429186899,-0.34047145309090865,2.1057161359615235,-0.4764960193495257,0.0,0.8941278003999672,-0.4170735697547563,SELL,2026-02-27,0.0127754371414612,CAT,-0.0127754371414612,0.7267977199389946,2.2225952950292482
-0.08673699,0.0,0.3535653527769583,-0.34047145309090865,2.093144454895679,-0.552281608420421,0.0,0.8870576508864976,-0.45355233438750997,SELL,2026-03-02,-0.0400627566764271,CAT,0.0400627566764271,0.7559152401458925,2.1335520005343196
-0.088653386,0.0,0.36439195649696815,-0.34047145309090865,2.1690312719052383,-0.5693502828129562,0.0,0.911241048743064,-0.46692335115509087,SELL,2026-03-03,0.0135561662410588,CAT,-0.0135561662410588,0.7456679274863249,2.1624747861375067
-0.058561224,0.0,0.36446023173407377,-0.34047145309090865,2.14791592722286,-0.3013298345624811,0.0,0.9063770833778373,-0.331940333956808,SELL,2026-03-04,-0.0353702370107446,CAT,0.0353702370107446,0.772042378812827,2.085987540422064
-0.0820227,0.0,0.3730479073202704,-0.34047145309090865,2.199651746181852,-0.5102930627325861,0.0,0.9269263201699567,-0.4405317954002844,SELL,2026-03-05,-0.0356617015123488,CAT,0.0356617015123488,0.7995747236809337,2.0115976753970535
-0.06218544,0.0,0.38032725925626687,-0.34047145309090865,2.2332275503404735,-0.33360946926857316,0.0,0.9401170849118965,-0.3548281516166659,SELL,2026-03-06,0.0351299481287199,CAT,-0.0351299481287199,0.771485705112987,2.0822649973896055
-0.029411767,0.0,0.3859042108092285,-0.34047145309090865,2.268027243332209,-0.04170573273164735,0.0,0.9502229647428384,-0.21089745931439136,SELL,2026-03-09,0.0168270012236966,CAT,-0.0168270012236966,0.7585039142089863,2.117303273048741
-0.03860222,0.0,0.3811580180799061,-0.34047145309090865,2.2194568248549906,-0.12356190952229862,0.0,0.9309792059722057,-0.24797679595559047,SELL,2026-03-10,-0.0126834575817279,CAT,0.0126834575817279,0.7681243664304306,2.0904485467973735
-0.04119714,0.0,0.381363815798135,-0.34047145309090865,2.2154167586313487,-0.14667396180934011,0.0,0.9304668244188271,-0.2594303457884355,SELL,2026-03-11,-0.0097514221148601,CAT,0.0097514221148601,0.7756146713642031,2.070063700608156
-0.05233774,0.0,0.369692542242184,-0.34047145309090865,2.042685801558834,-0.24589942144162724,0.0,0.8714668565012509,-0.2972430820210638,SELL,2026-03-12,-0.0095620610656187,CAT,0.0095620610656187,0.7830311462151773,2.0502696250932204
-0.05914991,0.0,0.36901276772209995,-0.34047145309090865,2.039149770298181,-0.3065730565549315,0.0,0.8694601972496868,-0.3271785677274031,SELL,2026-03-13,0.008343079343825,CAT,-0.008343079343825,0.7764982552336178,2.0673751872516077
-0.05416407,0.0,0.369054211018767,-0.34047145309090865,1.9888633411832053,-0.26216590921519745,0.0,0.8585159848162545,-0.30278615157084965,SELL,2026-03-16,0.0031724130685628,CAT,-0.0031724130685628,0.7740348820209985,2.0739337553132673
-0.051332954,0.0,0.3545903483861319,-0.34047145309090865,1.8895894983261328,-0.2369501410902919,0.0,0.8105523476560802,-0.280585540076362,SELL,2026-03-17,-0.0119372976603479,CAT,0.0119372976603479,0.7832747668071754,2.0491765907482495
-0.04936183,0.0,0.3560265085628634,-0.34047145309090865,1.8803217521384066,-0.21939402338637715,0.0,0.8111239344774699,-0.2719217985886826,SELL,2026-03-18,-0.0071652837880055,CAT,0.0071652837880055,0.7888871527953326,2.0344936589438007
-0.048424486,0.0,0.35537447331202143,-0.34047145309090865,1.8919183360990797,-0.21104542553405625,0.0,0.8124835647357156,-0.26801942571417126,SELL,2026-03-19,-0.0112829888217214,CAT,0.0112829888217214,0.797788157721922,2.0115384897320747
-0.046110306,0.0,0.3562589767959149,-0.34047145309090865,1.8497294355124347,-0.19043382704099054,0.0,0.8048414632194438,-0.25618520616438406,SELL,2026-03-20,0.0305780520173122,CAT,-0.0305780520173122,0.7733933499363054,2.073047418305928
-0.049059752,0.0,0.3606836703394462,-0.34047145309090865,1.8859283731669536,-0.21670351942834953,0.0,0.8207916660384393,-0.2725100929218627,SELL,2026-03-23,0.0212768799636864,CAT,-0.0212768799636864,0.7569379524649973,2.117155399384253
-0.047274534,0.0,0.3625282854914088,-0.34047145309090865,1.8771432894076536,-0.20080320197741952,0.0,0.8222091720226481,-0.2648434353932394,SELL,2026-03-24,0.0033629257462541,CAT,-0.0033629257462541,0.7543924263363359,2.1242752357856634
-0.052272204,0.0,0.3623784586369225,-0.34047145309090865,1.8567427728162749,-0.24531571502343963,0.0,0.8174672900747952,-0.2861513155266789,SELL,2026-03-25,-0.0220431961850595,CAT,0.0220431961850595,0.7710216465905908,2.0774494200121767
-0.042043734,0.0,0.3655226819612996,-0.34047145309090865,1.8314244375705215,-0.1542142808919692,0.0,0.817616842997277,-0.24063050904544,SELL,2026-03-26,-0.0110780910760523,CAT,0.0110780910760523,0.7795630946131292,2.0544352461313897
-0.044431943,0.0,0.36657678133556515,-0.34047145309090865,1.7780343338395979,-0.1754852300080818,0.0,0.8078275328842699,-0.24930812158089488,SELL,2026-03-27,-0.0402214765626907,CAT,0.0402214765626907,0.8109182733522499,1.9718028270295502
-0.065655634,0.0,0.3766878126110024,-0.34047145309090865,1.8033936923632032,-0.3645172834494256,0.0,0.8317065451502064,-0.3485999507547541,SELL,2026-03-30,0.0614747281668823,CAT,-0.0614747281668823,0.7610672929323627,2.093018869819882
-0.064743355,0.0,0.38615047826762616,-0.34047145309090865,1.807164614002185,-0.3563919308572956,0.0,0.8496799735160838,-0.34813196013186454,SELL,2026-03-31,0.0308555910328183,CAT,-0.0308555910328183,0.7375841117931876,2.157600204091016
-0.048527513,0.0,0.38653744658804656,-0.34047145309090865,1.8090986780086749,-0.21196305128397408,0.0,0.8508050041001296,-0.276142526462013,SELL,2026-04-01,-0.0179374352807114,CAT,0.0179374352807114,0.7508144790625588,2.118898390068484
-0.0538082,0.0,0.3885444452687088,-0.34047145309090865,1.8055999902859703,-0.2589962985731007,0.0,0.8536751747303652,-0.3002331842326234,SELL,2026-04-02,0.0056050776957321,CAT,-0.0056050776957321,0.7466061055723325,2.1307749801741793
-0.04319248,0.0,0.3769146159420944,-0.34047145309090865,1.7763378192451882,-0.16444576302495595,0.0,0.8261887527240506,-0.2474606320572881,SELL,2026-04-06,0.0044367795022011,CAT,-0.0044367795022011,0.7432935789069111,2.1402287589300193
-0.036090735,0.0,0.3754487294061663,-0.34047145309090865,1.7735258541894214,-0.10119298383745279,0.0,0.8229162612552625,-0.21517974416977892,SELL,2026-04-07,0.0650709719921842,CAT,-0.0650709719921842,0.6949267432518891,2.2794955245592217
-0.03330857,0.0,0.39555876234294457,-0.34047145309090865,1.847909015715889,-0.07641320528891316,0.0,0.8756568904735779,-0.21333798073917215,SELL,2026-04-08,0.0200756190437774,CAT,-0.0200756190437774,0.6809756586910313,2.3252578083222684
-0.028008658,0.0,0.39562763510676535,-0.34047145309090865,1.848350320036518,-0.029208727593755368,0.0,0.8758783968175475,-0.1897800431603872,HOLD,2026-04-09,0.0045612919667428,CAT,0.0,0.6809756586910313,2.335863988083975
-0.07256819,0.0,0.3953852791086785,-0.3111689387905576,1.850871677078946,-0.4260850218417854,0.0,0.8277313647677769,-0.3785887838744481,SELL,2026-04-10,0.001353209226649,CAT,-0.001353209226649,0.6800541561465672,2.3390249007848474
-0.06621365,0.0,0.3954203825442305,-0.3111689387905576,1.819392981570948,-0.3694873383910059,0.0,0.8208970197861402,-0.34892307315273097,SELL,2026-04-13,0.0031829870910815,CAT,-0.0031829870910815,0.6778895525463163,2.346469986849764
-0.069618806,0.0,0.3949497030842125,-0.3111689387905576,1.772612412247235,-0.3998158816669193,0.0,0.809793042428097,-0.361866549319079,SELL,2026-04-14,-0.0303179945719813,CAT,0.0303179945719813,0.6984418043208185,2.275329722525136
-0.07339279,0.0,0.4010060388854947,-0.3111689387905576,1.70880468307516,-0.43342944799592287,0.0,0.8067853588770414,-0.3780717957733697,SELL,2026-04-15,0.0032331129825189,CAT,-0.0032331129825189,0.6961836630557349,2.2826861205905433
-0.0706114,0.0,0.3965399438468342,-0.3111689387905576,1.734894942880306,-0.408656572103543,0.0,0.8044096217917,-0.3652102104101115,SELL,2026-04-16,0.0284601496533805,CAT,-0.0284601496533805,0.67637017181893,2.3476517091942446
-0.06842138,0.0,0.3971515276591565,-0.3111689387905576,1.7385993105243203,-0.38915082366055953,0.0,0.8063296017614986,-0.3558413321825795,SELL,2026-04-17,0.0066318477953153,CAT,-0.0066318477953153,0.6718845877861356,2.3632209780060327
-0.062828064,0.0,0.39719047303094457,-0.3111689387905576,1.7411862878609072,-0.33933309831644654,0.0,0.8069670605715569,-0.3310599612725347,SELL,2026-04-20,0.0025676346757894,CAT,-0.0025676346757894,0.6701594336204074,2.369288866135714
-0.05274572,0.0,0.3894798295065591,-0.3111689387905576,1.7274711863382486,-0.2495331577772627,0.0,0.789989358484098,-0.28276445058545097,SELL,2026-04-21,0.0105190954913219,CAT,-0.0105190954913219,0.6631099625437441,2.3942116419651214
-0.04507542,0.0,0.3890860414721287,-0.2956137814794072,1.7051678640865309,-0.18121645643105777,0.0,0.7587695537272282,-0.24236213896097453,SELL,2026-04-22,0.0326010299223911,CAT,-0.0326010299223911,0.6414918948130198,2.4722654073453634
-0.0397317,0.0,0.3933740451986198,-0.2844857163214388,1.6798105695406573,-0.13362179607647684,0.0,0.7426555976459881,-0.21534201756743604,SELL,2026-04-23,-0.0053278247761056,CAT,0.0053278247761056,0.6449096512238754,2.459093610455
-0.033532042,0.0,0.393895330468356,-0.25864897504525297,1.6494529225038033,-0.07840359287261112,0.0,0.6943955634870256,-0.1780809091337107,HOLD,2026-04-24,-0.0024073969530986,CAT,0.0,0.6449096512238754,2.4531735959898064
-0.028369028,0.0,0.38928480919515024,-0.25864897504525297,1.6589833401745206,-0.03241841817484503,0.0,0.6881293412963585,-0.15383507734669422,HOLD,2026-04-27,-0.0131757621930637,CAT,0.0,0.6449096512238754,2.4208511640707417
-0.017266054,0.0,0.3895255055726829,-0.25717335242514017,1.6601456971865156,0.06647191972754185,0.0,0.6863899039892627,-0.10404202093408163,HOLD,2026-04-28,-0.0095614485647659,CAT,0.0,0.6449096512238754,2.3977043201825254
-0.007845674,0.0,0.3778749721876332,-0.2563508705665062,1.6272335148057868,0.15037597654771373,0.0,0.6567115310758969,-0.0561543179413225,HOLD,2026-04-29,0.0988333910558572,CAT,0.0,0.6449096512238754,2.634677568895443
-0.0020362027,0.0,0.4250786880702117,-0.2518271081975969,1.8098618606456773,0.20211892216671812,0.0,0.7536071987578199,-0.04966197866820493,HOLD,2026-04-30,-0.0004943476335546,CAT,0.0,0.6449096512238754,2.63337512227408
-0.0047931857,0.0,0.4231477509902005,-0.24048117992390639,1.796407004826844,0.17756343095678284,0.0,0.7286495997270898,-0.05694820446702653,HOLD,2026-05-01,-0.0167364727058134,CAT,0.0,0.6449096512238754,2.589301711415972
0.0061008595,0.0,0.42250673920584847,-0.22516788506277696,1.8067413322456665,0.2745929125129747,0.0,0.704590555126108,-0.0036216547687342726,HOLD,2026-05-04,0.034077161542996,CAT,0.0,0.6449096512238754,2.6775377641194504
0.0071617477,0.0,0.4043863738053909,-0.22516788506277696,1.711567470247839,0.2840418756983929,0.0,0.6525529254193163,0.011510352765333187,HOLD,2026-05-05,0.0246962150586478,CAT,0.0,0.6449096512238754,2.7436628125697955
0.010070708,0.0,0.40495067096245907,-0.22516788506277696,1.696197249687115,0.3099509759999546,0.0,0.6501558952936036,0.02494430894125657,HOLD,2026-05-06,-0.033702626214649,CAT,0.0,0.6449096512238754,2.651194170338723
0.005649429,0.0,0.41223004638716065,-0.22516788506277696,1.7257738654380093,0.27057217764640273,0.0,0.6691636242041601,0.0014533639823693378,HOLD,2026-05-07,0.0019649351043009,CAT,0.0,0.6449096512238754,2.6564035948323395
-0.00017014518,0.0,0.40351585511449944,-0.215587963877787,1.715213681383619,0.218739249179831,0.0,0.6360760613087194,-0.017845587671828395,HOLD,2026-05-08,0.032692598841393,CAT,0.0,0.6449096512238754,2.7432483319190277
-0.0010865517,0.0,0.4048473910569541,-0.21227381281610802,1.7327871860487125,0.21057713419885826,0.0,0.6367599999198286,-0.022063432884536577,HOLD,2026-05-11,-0.0158071733345822,CAT,0.0,0.6449096512238754,2.6998853300365804
-0.00097543374,0.0,0.4051583762683003,-0.17141423591166183,1.744382468956925,0.2115668233228194,0.0,0.5725415280410732,-0.008724893946804937,HOLD,2026-05-12,-0.010787881875707,CAT,0.0,0.6449096512238754,2.6707592860181917
-0.04023849,0.0,0.40494225028878167,-0.17141423591166183,1.7244198807732023,-0.13813559880586712,0.0,0.5677951915389678,-0.18262683771072713,HOLD,2026-05-13,0.0198603149423055,CAT,0.0,0.6449096512238754,2.7238014065736
-0.04643849,0.0,0.40423067058110435,-0.17141423591166183,1.7532525302105462,-0.19335684808509623,0.0,0.5728888075127805,-0.21125618554510422,SELL,2026-05-14,-0.0346764023521617,CAT,0.0346764023521617,0.6672727977705069,2.62934977307187
-0.051710967,0.0,0.41145553286487263,-0.17141423591166183,1.8017647524741984,-0.24031697175219335,0.0,0.5959521051865599,-0.23934890691340865,SELL,2026-05-15,-0.0274228439741883,CAT,0.0274228439741883,0.6855713155919876,2.557245524491353
-0.05608255,0.0,0.4160742975287508,-0.17141423591166183,1.8269849879994942,-0.27925314507281285,0.0,0.6094267538549472,-0.26151192330739587,SELL,2026-05-18,-0.0043984084363603,CAT,0.0043984084363603,0.688586738250214,2.545997714202586
-0.100107,0.0,0.416080936105678,-0.17141423591166183,1.8477626054816334,-0.6713636495616768,0.0,0.6139911959579452,-0.45848006397242747,SELL,2026-05-19,0.0144276482388818,CAT,-0.0144276482388818,0.678652051008781,2.582730473640098
-0.11592096,0.0,0.4159375364297341,-0.17141423591166183,1.835950416701322,-0.8122131055700248,0.0,0.6111560136063119,-0.5283377555062748,SELL,2026-05-20,-0.0075753609906856,CAT,0.0075753609906856,0.6837930852822418,2.56316535796063
-0.11508256,0.0,0.4163462371785098,-0.17141423591166183,1.8577950495282987,-0.8047457676029756,0.0,0.6166461529839149,-0.5257021143982707,SELL,2026-05-21,0.016097923278217,CAT,-0.016097923278217,0.6727854366571929,2.604426997242464
-0.09723079,0.0,0.41510724844878677,-0.16928524823722646,1.8514534843465587,-0.645746244821449,0.0,0.6096180497756625,-0.44479673236585704,SELL,2026-05-22,0.0325722558456822,CAT,-0.0325722558456822,0.6508712972851458,2.6892590597280472
-0.0773935,0.0,0.4180463662279623,-0.16928524823722646,1.8633466596778963,-0.46906238415784296,0.0,0.6172819384261925,-0.35798757976415996,SELL,2026-05-26,0.0015189001031086,CAT,-0.0015189001031086,0.649882688804589,2.693343775591154
-0.08010402,0.0,0.4176422346812492,-0.16618881076270708,1.8657018118371085,-0.4932040455443487,0.0,0.6120028422089698,-0.36900259121396833,SELL,2026-05-27,-0.0244634522274777,CAT,0.0244634522274777,0.6657810629156248,2.6274552888048053
-0.08382335,0.0,0.411869661810102,-0.16618881076270708,1.7856813560577116,-0.5263308276543028,0.0,0.5845342619437927,-0.38007226621590995,SELL,2026-05-28,-0.0132932138981053,CAT,0.0132932138981053,0.6746314329942701,2.5925279636430147
-0.08619292,0.0,0.4128280024759727,-0.16618881076270708,1.7850604813878144,-0.5474357656631066,0.0,0.5860473518715635,-0.390927353205866,SELL,2026-05-29,-0.0119994984529815,CAT,0.0119994984529815,0.6827266718308175,2.561418928353969
-0.08997524,0.0,0.4061896985560506,-0.16618881076270708,1.7435212667541329,-0.5811235778524313,0.0,0.565521423787489,-0.40366607368371343,SELL,2026-06-01,0.0513658858357644,CAT,-0.0513658858357644,0.6476578115485243,2.692988480605365
-0.0749248,0.0,0.4092744885837688,-0.16618881076270708,1.6929368985298514,-0.44707452962628924,0.0,0.5597452288374173,-0.33548631058062806,SELL,2026-06-02,0.0179928051630768,CAT,-0.0179928051630768,0.636004630732987,2.741442897643308
-0.077371806,0.0,0.4054092152037614,-0.15581063134622586,1.610912582468037,-0.46886916322528427,0.0,0.5221580186992666,-0.33886618535249546,SELL,2026-06-03,0.0154397387900189,CAT,-0.0154397387900189,0.6261848853652272,2.783770059890673
-0.08008495,0.0,0.40524494830020835,-0.15581063134622586,1.6296007780063317,-0.49303419566954954,0.0,0.5259705043437941,-0.3517111987035336,SELL,2026-06-04,-0.038490946725849,CAT,0.038490946725849,0.650287334428352,2.676620114818408
-0.08730951,0.0,0.4133930826783671,-0.15581063134622586,1.6098398374751386,-0.5573808454587024,0.0,0.5356618373694091,-0.385822790203233,SELL,2026-06-05,0.0125624396059316,CAT,-0.0125624396059316,0.6421181390630936,2.710244993358836
-0.0992554,0.0,0.41264654829364655,-0.1451905147154423,1.65228361001863,-0.6637787437735814,0.0,0.5436779200309224,-0.4406249558929752,SELL,2026-06-08,-0.0010265748109715,CAT,0.0010265748109715,0.6427773213703236,2.707462724117092
-0.09848744,0.0,0.4117451102112881,-0.1388000241897137,1.6489642333117254,-0.656938790451569,0.0,0.5413993189878579,-0.4367492590233561,SELL,2026-06-09,-0.0639991657026231,CAT,0.0639991657026231,0.6839145336705912,2.534187368602647
-0.0990296,0.0,0.43523459612037824,-0.1388000241897137,1.792166151435914,-0.6617676215014443,0.0,0.5957241257953356,-0.45002863590978925,SELL,2026-06-10,0.0484372543763813,CAT,-0.0484372543763813,0.6507875914314846,2.6569364468130656
-0.099553645,0.0,0.4447540054238734,-0.1388000241897137,1.8364707086493843,-0.66643510853024,0.0,0.605432623744338,-0.4543040790139876,SELL,2026-06-11,0.0144157125380919,CAT,-0.0144157125380919,0.641406024590051,2.6952380788623023
-0.10659741,0.0,0.44386784682330116,-0.1388000241897137,1.871438309079113,-0.7291714799704512,0.0,0.6116891804825069,-0.486923576081727,SELL,2026-06-12,0.0256542911315,CAT,-0.0256542911315,0.6249512077017199,2.764382501206141
-0.10414292,0.0,0.4451337692601197,-0.1388000241897137,1.8519858172673123,-0.7073101889795843,0.0,0.6088324636179189,-0.4754215872133759,SELL,2026-06-15,0.01234569679548,CAT,-0.01234569679548,0.6172357495794654,2.7985107293927625
-0.0967568,0.0,0.4439602042167079,-0.1388000241897137,1.8698163914017787,-0.6415245803140521,0.0,0.6108805869197078,-0.44293840754096764,SELL,2026-06-16,0.0110633128211878,CAT,-0.0110633128211878,0.6104070773974474,2.8294715290254855
-0.10464673,0.0,0.4411188572338003,-0.1388000241897137,1.7733865595051705,-0.7117974498827082,0.0,0.5852487016067597,-0.47294846526270606,SELL,2026-06-17,0.0312788016369691,CAT,-0.0312788016369691,0.5913142755057306,2.9179740077193257
-0.10939385,0.0,0.4431115016940946,-0.1388000241897137,1.8169583317243576,-0.7540784009921299,0.0,0.5979532775040179,-0.49662985599686854,SELL,2026-06-18,0.0369844695063514,CAT,-0.0369844695063514,0.5694448307146186,3.0258937284281475
-0.12035824,0.0,0.4476751831968209,-0.1388000241897137,1.7777380077708502,-0.8517344192799825,0.0,0.5925624735412512,-0.5443797043482415,SELL,2026-06-22,-0.0372109810598407,CAT,0.0372109810598407,0.5906344315249644,2.913297254210517
-0.11333366,0.0,0.4528262924425924,-0.1388000241897137,1.8432648477789775,-0.7891689219796781,0.0,0.6069214296359549,-0.51596874691703,SELL,2026-06-23,0.0103734932213912,CAT,-0.0103734932213912,0.5845074892532199,2.9435183235289677
-0.11773002,0.0,0.45149341637049273,-0.1388000241897137,1.9025760526339814,-0.8283257754443929,0.0,0.6178692933862542,-0.5377367463994474,SELL,2026-06-24,0.0629091406150896,CAT,-0.0629091406150896,0.5477366254212162,3.1286925316469447
-0.10828291,0.0,0.45545682936666443,-0.1388000241897137,1.827588319804143,-0.744183643786603,0.0,0.6034862177917683,-0.49278906545165513,SELL,2026-06-25,-0.0563286995984724,CAT,0.0563286995984724,0.5785899172536488,2.9524573498958198
-0.11098088,0.0,0.4604759431351707,-0.1388000241897137,1.8320155079428986,-0.7682135266765839,0.0,0.604456351558321,-0.5049980336499562,SELL,2026-06-26,0.0358106131899225,CAT,-0.0358106131899225,0.5578702575312892,3.0581866580126826
-0.11239745,0.0,0.46172127545387703,-0.1388000241897137,1.8402552126093739,-0.7808304242719835,0.0,0.6062619255418149,-0.5116675972443547,SELL,2026-06-29,0.0306914355923495,CAT,-0.0306914355923495,0.5407484184533802,3.1520467968564616
-0.113773,0.0,0.4615996039598505,-0.1388000241897137,1.8522615973277288,-0.7930819709568292,0.0,0.6087120308100183,-0.5182833916404183,SELL,2026-06-30,-0.0690112486833202,CAT,0.0690112486833202,0.5780661420343786,2.9345201114971373
-0.10561158,0.0,0.48721740557136867,-0.1388000241897137,1.9192623161147353,-0.7203910341354605,0.0,0.6235748240466488,-0.48491048187706,SELL,2026-07-01,-0.0281214966782589,CAT,0.0281214966782589,0.5943222271274122,2.8519970139293864
-0.10729599,0.0,0.4921530689369858,-0.1388000241897137,1.9334633736977065,-0.7353934896997227,0.0,0.6266867147208665,-0.4930340877940347,SELL,2026-07-02,0.0066318065118617,CAT,-0.0066318065118617,0.5903807971114046,2.8709109062981737
-0.10815291,0.0,0.4761336405030122,-0.1388000241897137,1.8324733209779969,-0.7430257788823611,0.0,0.5831632161999367,-0.4881455326811679,SELL,2026-07-06,-0.0307241750970133,CAT,0.0307241750970133,0.6085197600957697,2.7827045369251433
-0.107431084,0.0,0.48030482526531554,-0.1388000241897137,1.8592585871173908,-0.7365967250949047,0.0,0.5946031855265176,-0.4872189996527559,SELL,2026-07-07,0.0084669943324635,CAT,-0.0084669943324635,0.6033674267358468,2.806265680468209
-0.104280904,0.0,0.48041025363601936,-0.1388000241897137,1.8489892091810007,-0.7085391646022527,0.0,0.5924936437540294,-0.47276831105193223,SELL,2026-07-08,-0.0102206573799483,CAT,0.0102206573799483,0.609534238478735,2.777583800431036
-0.099185064,0.0,0.4812171501614444,-0.1388000241897137,1.8452654607043666,-0.6631522854204679,0.0,0.5927552409728636,-0.4501271909048067,SELL,2026-07-09,0.0149404608189709,CAT,-0.0149404608189709,0.6004275160709222,2.8190821823727843
-0.103163674,0.0,0.48180596442587603,-0.1388000241897137,1.9004671048830322,-0.6985883845486669,0.0,0.6056379709347979,-0.470421786461293,SELL,2026-07-10,-0.021986350134003,CAT,0.021986350134003,0.6136287256693471,2.757100854454607
-0.100587115,0.0,0.4796046796843137,-0.1388000241897137,1.9981742288784634,-0.67563986731937,0.0,0.624108873556033,-0.4626417083708916,SELL,2026-07-13,0.0020076222949665,CAT,-0.0020076222949665,0.6123967909588615,2.762636071599481
-0.07174389,0.0,0.47961583586495754,-0.1388000241897137,1.9949134952668401,-0.41874326768358083,0.0,0.6234092447695166,-0.33405348279569375,SELL,2026-07-14,-0.0203998721920563,CAT,0.0203998721920563,0.6248896072252476,2.706278648825687
-0.07523498,0.0,0.4792654680008042,-0.14142180518237824,1.9646664481069087,-0.4498371952878105,0.0,0.6202133542093347,-0.3489612684857722,SELL,2026-07-15,-0.0406102719788915,CAT,0.0406102719788915,0.6502665441314475,2.596375936846209
-0.058946263,0.0,0.48737041973913287,-0.17628889918906765,2.0233741465993504,-0.3047592433691303,0.0,0.6957691200800966,-0.2915334457005845,SELL,2026-07-16,0.0035455005673776,CAT,-0.0035455005673776,0.6479610237302827,2.605581389203423
-0.040540587,0.0,0.4873791414772329,-0.17628889918906765,1.9846438955032786,-0.14082627199030384,0.0,0.6872937725187094,-0.2078718904988938,SELL,2026-07-17,-0.0163319139843685,CAT,0.0163319139843685,0.6585434674350691,2.5630272580756817
-0.031825397,0.0,0.4884908061771848,-0.1868689066952336,2.019792019096742,-0.06320309787645795,0.0,0.7122188895015847,-0.17404532683854593,HOLD,2026-07-20,0.0297003161780735,CAT,0.0,0.6585434674350691,2.6391499780135503
-0.029345911,0.0,0.48774011500565284,-0.1868689066952336,2.0969299235761194,-0.04111917618446459,0.0,0.7281196636403047,-0.16618352082029322,HOLD,2026-07-21,-0.0007415678801048,CAT,0.0,0.6585434674350691,2.637192869159076
-0.02878147,0.0,0.48755436816915,-0.1868689066952336,2.135906432356492,-0.03609189599665541,0.0,0.7364125622717281,-0.16532846045267333,HOLD,2026-07-22,0.0058809419472487,CAT,0.0,0.6585434674350691,2.652702047326299
-0.02982011,0.0,0.4875572837391833,-0.1868689066952336,2.0363045994716114,-0.04534270218236147,0.0,0.7145906156268014,-0.16558947421654102,HOLD,2026-07-23,-0.0064949557328964,CAT,0.0,0.6585434674350691,2.635472864956351
-0.041838292,0.0,0.4868745799622221,-0.1868689066952336,2.0313038251218076,-0.15238448026383633,0.0,0.7125830613940299,-0.21870885241072416,SELL,2026-07-24,-0.0173843028944811,CAT,0.0173843028944811,0.6699917865421422,2.589657006401764
-0.04462177,0.0,0.4879224009021317,-0.1868689066952336,2.0311351108498132,-0.17717595324790902,0.0,0.7139454236752318,-0.23137706135900088,SELL,2026-07-27,-0.0371359158837614,CAT,0.0371359158837614,0.6948725451699822,2.4934877216442346
-0.048346195,0.0,0.4504998484077276,-0.20893061482114061,1.820115163352099,-0.21034811475545623,0.0,0.6505460520472349,-0.2352832677871751,SELL,2026-07-28,-0.0691442650905318,CAT,0.0691442650905318,0.7429189966373481,2.3210773456188796
-0.051310834,0.0,0.4719419129866881,-0.2636285260949516,1.9727081474120685,-0.2367531259235085,0.0,0.7939859846781553,-0.27717375989738535,SELL,2026-07-29,0.0337672853723911,CAT,-0.0337672853723911,0.7178326388693242,2.3994538267197845
